Mev_period0,Mev_period1,Mev_period2,Mev_period3,gas_fees_period0,gas_fees_period1,gas_fees_period2,gas_fees_period3,price_volitility_period0,price_volitility_period1,price_volitility_period2,price_volitility_period3
0.000000000000000000e+00,3.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.150486730222966436e-01,6.085810579926198560e-01,5.897699426042701809e-02,7.052273427930226823e-01,6.188712464264501945e-01,8.573697124275979631e-01,5.794894404143442479e-01,2.576751247615735041e-01
3.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.000000000000000000e+00,6.085810579926198560e-01,5.897699426042701809e-02,7.052273427930226823e-01,3.705249801784931130e-01,8.573697124275979631e-01,5.794894404143442479e-01,2.576751247615735041e-01,2.566209116844075933e-01
0.000000000000000000e+00,0.000000000000000000e+00,3.000000000000000000e+00,2.000000000000000000e+00,5.897699426042701809e-02,7.052273427930226823e-01,3.705249801784931130e-01,8.991552173040859852e-01,5.794894404143442479e-01,2.576751247615735041e-01,2.566209116844075933e-01,6.845398544913717798e-01
0.000000000000000000e+00,3.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,7.052273427930226823e-01,3.705249801784931130e-01,8.991552173040859852e-01,1.897738424830112125e-01,2.576751247615735041e-01,2.566209116844075933e-01,6.845398544913717798e-01,3.407843142837360118e-01
3.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,3.705249801784931130e-01,8.991552173040859852e-01,1.897738424830112125e-01,2.347967135022166474e-02,2.566209116844075933e-01,6.845398544913717798e-01,3.407843142837360118e-01,6.279688718996706553e-01
2.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,3.000000000000000000e+00,8.991552173040859852e-01,1.897738424830112125e-01,2.347967135022166474e-02,1.905651384027117201e-01,6.845398544913717798e-01,3.407843142837360118e-01,6.279688718996706553e-01,8.133554767237982652e-03
2.000000000000000000e+00,2.000000000000000000e+00,3.000000000000000000e+00,1.000000000000000000e+00,1.897738424830112125e-01,2.347967135022166474e-02,1.905651384027117201e-01,2.431428182970439833e-01,3.407843142837360118e-01,6.279688718996706553e-01,8.133554767237982652e-03,3.546921636723978644e-01
2.000000000000000000e+00,3.000000000000000000e+00,1.000000000000000000e+00,3.000000000000000000e+00,2.347967135022166474e-02,1.905651384027117201e-01,2.431428182970439833e-01,9.852036679665628904e-01,6.279688718996706553e-01,8.133554767237982652e-03,3.546921636723978644e-01,2.807047787841752129e-01
3.000000000000000000e+00,1.000000000000000000e+00,3.000000000000000000e+00,2.000000000000000000e+00,1.905651384027117201e-01,2.431428182970439833e-01,9.852036679665628904e-01,1.932339557506186356e-01,8.133554767237982652e-03,3.546921636723978644e-01,2.807047787841752129e-01,6.414742656528893416e-02
1.000000000000000000e+00,3.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,2.431428182970439833e-01,9.852036679665628904e-01,1.932339557506186356e-01,2.907530367811634875e-01,3.546921636723978644e-01,2.807047787841752129e-01,6.414742656528893416e-02,3.832508852973084412e-01
3.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,9.852036679665628904e-01,1.932339557506186356e-01,2.907530367811634875e-01,5.471170134492190362e-01,2.807047787841752129e-01,6.414742656528893416e-02,3.832508852973084412e-01,1.002218165801948002e-01
2.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,1.000000000000000000e+00,1.932339557506186356e-01,2.907530367811634875e-01,5.471170134492190362e-01,7.534672545861015314e-01,6.414742656528893416e-02,3.832508852973084412e-01,1.002218165801948002e-01,1.552856889615117364e-02
2.000000000000000000e+00,2.000000000000000000e+00,1.000000000000000000e+00,3.000000000000000000e+00,2.907530367811634875e-01,5.471170134492190362e-01,7.534672545861015314e-01,8.514916171934714395e-01,3.832508852973084412e-01,1.002218165801948002e-01,1.552856889615117364e-02,6.955198821210312188e-01
2.000000000000000000e+00,1.000000000000000000e+00,3.000000000000000000e+00,1.000000000000000000e+00,5.471170134492190362e-01,7.534672545861015314e-01,8.514916171934714395e-01,5.605468986152082334e-01,1.002218165801948002e-01,1.552856889615117364e-02,6.955198821210312188e-01,3.617599832980203933e-01
1.000000000000000000e+00,3.000000000000000000e+00,1.000000000000000000e+00,3.000000000000000000e+00,7.534672545861015314e-01,8.514916171934714395e-01,5.605468986152082334e-01,1.173603246990729820e-01,1.552856889615117364e-02,6.955198821210312188e-01,3.617599832980203933e-01,3.329360922563959768e-01
3.000000000000000000e+00,1.000000000000000000e+00,3.000000000000000000e+00,3.000000000000000000e+00,8.514916171934714395e-01,5.605468986152082334e-01,1.173603246990729820e-01,4.213717591498173931e-01,6.955198821210312188e-01,3.617599832980203933e-01,3.329360922563959768e-01,3.130006894333564604e-01
1.000000000000000000e+00,3.000000000000000000e+00,3.000000000000000000e+00,0.000000000000000000e+00,5.605468986152082334e-01,1.173603246990729820e-01,4.213717591498173931e-01,2.788059257209716257e-01,3.617599832980203933e-01,3.329360922563959768e-01,3.130006894333564604e-01,2.069810543863859209e-01
3.000000000000000000e+00,3.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.173603246990729820e-01,4.213717591498173931e-01,2.788059257209716257e-01,4.001995513313257868e-01,3.329360922563959768e-01,3.130006894333564604e-01,2.069810543863859209e-01,6.971400667660986317e-01
3.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.000000000000000000e+00,4.213717591498173931e-01,2.788059257209716257e-01,4.001995513313257868e-01,6.518209639465115668e-01,3.130006894333564604e-01,2.069810543863859209e-01,6.971400667660986317e-01,7.330550308186375430e-01
0.000000000000000000e+00,0.000000000000000000e+00,3.000000000000000000e+00,0.000000000000000000e+00,2.788059257209716257e-01,4.001995513313257868e-01,6.518209639465115668e-01,1.473648380253833601e-01,2.069810543863859209e-01,6.971400667660986317e-01,7.330550308186375430e-01,7.545313245474958297e-01
0.000000000000000000e+00,3.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,4.001995513313257868e-01,6.518209639465115668e-01,1.473648380253833601e-01,9.002493010407139895e-01,6.971400667660986317e-01,7.330550308186375430e-01,7.545313245474958297e-01,5.659919022234105590e-01
3.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,2.000000000000000000e+00,6.518209639465115668e-01,1.473648380253833601e-01,9.002493010407139895e-01,5.619022928330725808e-01,7.330550308186375430e-01,7.545313245474958297e-01,5.659919022234105590e-01,3.243039796323794466e-01
0.000000000000000000e+00,1.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,1.473648380253833601e-01,9.002493010407139895e-01,5.619022928330725808e-01,5.656875224728840079e-01,7.545313245474958297e-01,5.659919022234105590e-01,3.243039796323794466e-01,1.910977709105636801e-01
1.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,1.000000000000000000e+00,9.002493010407139895e-01,5.619022928330725808e-01,5.656875224728840079e-01,6.854136349128544525e-01,5.659919022234105590e-01,3.243039796323794466e-01,1.910977709105636801e-01,8.173202152916270169e-02
2.000000000000000000e+00,2.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,5.619022928330725808e-01,5.656875224728840079e-01,6.854136349128544525e-01,9.306610789017671914e-01,3.243039796323794466e-01,1.910977709105636801e-01,8.173202152916270169e-02,1.193846985367541524e-01
2.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,5.656875224728840079e-01,6.854136349128544525e-01,9.306610789017671914e-01,3.531560311962645970e-01,1.910977709105636801e-01,8.173202152916270169e-02,1.193846985367541524e-01,5.318511598990101064e-01
1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,3.000000000000000000e+00,6.854136349128544525e-01,9.306610789017671914e-01,3.531560311962645970e-01,8.250082674500341939e-01,8.173202152916270169e-02,1.193846985367541524e-01,5.318511598990101064e-01,2.138316237090576166e-02
1.000000000000000000e+00,0.000000000000000000e+00,3.000000000000000000e+00,0.000000000000000000e+00,9.306610789017671914e-01,3.531560311962645970e-01,8.250082674500341939e-01,4.789817921354311281e-01,1.193846985367541524e-01,5.318511598990101064e-01,2.138316237090576166e-02,8.430431033599039559e-02
0.000000000000000000e+00,3.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.531560311962645970e-01,8.250082674500341939e-01,4.789817921354311281e-01,3.556334392826150381e-01,5.318511598990101064e-01,2.138316237090576166e-02,8.430431033599039559e-02,6.100549121323629587e-01
3.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+00,8.250082674500341939e-01,4.789817921354311281e-01,3.556334392826150381e-01,9.548868884297453397e-01,2.138316237090576166e-02,8.430431033599039559e-02,6.100549121323629587e-01,3.040412789919483272e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,4.789817921354311281e-01,3.556334392826150381e-01,9.548868884297453397e-01,3.845438887464097677e-01,8.430431033599039559e-02,6.100549121323629587e-01,3.040412789919483272e-01,8.320400694075734682e-01
0.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,3.556334392826150381e-01,9.548868884297453397e-01,3.845438887464097677e-01,5.703991342108472029e-02,6.100549121323629587e-01,3.040412789919483272e-01,8.320400694075734682e-01,8.735941943834446555e-02
2.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,1.000000000000000000e+00,9.548868884297453397e-01,3.845438887464097677e-01,5.703991342108472029e-02,8.508160023666989646e-01,3.040412789919483272e-01,8.320400694075734682e-01,8.735941943834446555e-02,7.610246761262179360e-01
2.000000000000000000e+00,2.000000000000000000e+00,1.000000000000000000e+00,3.000000000000000000e+00,3.845438887464097677e-01,5.703991342108472029e-02,8.508160023666989646e-01,9.612029502088481614e-01,8.320400694075734682e-01,8.735941943834446555e-02,7.610246761262179360e-01,8.571359612850036891e-01
2.000000000000000000e+00,1.000000000000000000e+00,3.000000000000000000e+00,3.000000000000000000e+00,5.703991342108472029e-02,8.508160023666989646e-01,9.612029502088481614e-01,9.096028022637958621e-02,8.735941943834446555e-02,7.610246761262179360e-01,8.571359612850036891e-01,8.854818020318541150e-01
1.000000000000000000e+00,3.000000000000000000e+00,3.000000000000000000e+00,1.000000000000000000e+00,8.508160023666989646e-01,9.612029502088481614e-01,9.096028022637958621e-02,5.772872755046855042e-01,7.610246761262179360e-01,8.571359612850036891e-01,8.854818020318541150e-01,8.692275786505184731e-01
3.000000000000000000e+00,3.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,9.612029502088481614e-01,9.096028022637958621e-02,5.772872755046855042e-01,8.644997419651944126e-01,8.571359612850036891e-01,8.854818020318541150e-01,8.692275786505184731e-01,7.779944358119037506e-01
3.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.096028022637958621e-02,5.772872755046855042e-01,8.644997419651944126e-01,3.956710827703927569e-01,8.854818020318541150e-01,8.692275786505184731e-01,7.779944358119037506e-01,6.023056909557856775e-01
1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.772872755046855042e-01,8.644997419651944126e-01,3.956710827703927569e-01,9.103892566769363759e-01,8.692275786505184731e-01,7.779944358119037506e-01,6.023056909557856775e-01,1.370289880994500775e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.644997419651944126e-01,3.956710827703927569e-01,9.103892566769363759e-01,3.283874058263995810e-01,7.779944358119037506e-01,6.023056909557856775e-01,1.370289880994500775e-01,7.864088733180607527e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.000000000000000000e+00,3.956710827703927569e-01,9.103892566769363759e-01,3.283874058263995810e-01,4.398417995051414620e-01,6.023056909557856775e-01,1.370289880994500775e-01,7.864088733180607527e-01,2.462857528147176511e-01
0.000000000000000000e+00,0.000000000000000000e+00,3.000000000000000000e+00,3.000000000000000000e+00,9.103892566769363759e-01,3.283874058263995810e-01,4.398417995051414620e-01,9.289972141391412697e-01,1.370289880994500775e-01,7.864088733180607527e-01,2.462857528147176511e-01,9.549388809198229300e-01
0.000000000000000000e+00,3.000000000000000000e+00,3.000000000000000000e+00,2.000000000000000000e+00,3.283874058263995810e-01,4.398417995051414620e-01,9.289972141391412697e-01,3.990548809283578358e-02,7.864088733180607527e-01,2.462857528147176511e-01,9.549388809198229300e-01,7.162625845232706290e-01
3.000000000000000000e+00,3.000000000000000000e+00,2.000000000000000000e+00,1.000000000000000000e+00,4.398417995051414620e-01,9.289972141391412697e-01,3.990548809283578358e-02,7.630227874164974278e-01,2.462857528147176511e-01,9.549388809198229300e-01,7.162625845232706290e-01,5.503798225324767479e-01
3.000000000000000000e+00,2.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,9.289972141391412697e-01,3.990548809283578358e-02,7.630227874164974278e-01,1.137046138206124768e-01,9.549388809198229300e-01,7.162625845232706290e-01,5.503798225324767479e-01,4.452664580785257176e-01
2.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+00,3.990548809283578358e-02,7.630227874164974278e-01,1.137046138206124768e-01,5.565528789226767969e-01,7.162625845232706290e-01,5.503798225324767479e-01,4.452664580785257176e-01,6.306537301689630892e-01
1.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,7.630227874164974278e-01,1.137046138206124768e-01,5.565528789226767969e-01,3.812019219123398139e-01,5.503798225324767479e-01,4.452664580785257176e-01,6.306537301689630892e-01,5.385245003435038535e-01
0.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,3.000000000000000000e+00,1.137046138206124768e-01,5.565528789226767969e-01,3.812019219123398139e-01,5.486006853544415085e-01,4.452664580785257176e-01,6.306537301689630892e-01,5.385245003435038535e-01,2.799262756849238976e-01
2.000000000000000000e+00,2.000000000000000000e+00,3.000000000000000000e+00,3.000000000000000000e+00,5.565528789226767969e-01,3.812019219123398139e-01,5.486006853544415085e-01,7.075705623389249022e-01,6.306537301689630892e-01,5.385245003435038535e-01,2.799262756849238976e-01,2.679361697195257186e-01
2.000000000000000000e+00,3.000000000000000000e+00,3.000000000000000000e+00,1.000000000000000000e+00,3.812019219123398139e-01,5.486006853544415085e-01,7.075705623389249022e-01,1.605325296249122680e-01,5.385245003435038535e-01,2.799262756849238976e-01,2.679361697195257186e-01,5.776828387944832333e-02
3.000000000000000000e+00,3.000000000000000000e+00,1.000000000000000000e+00,3.000000000000000000e+00,5.486006853544415085e-01,7.075705623389249022e-01,1.605325296249122680e-01,5.108423566353226253e-01,2.799262756849238976e-01,2.679361697195257186e-01,5.776828387944832333e-02,5.737893918323663245e-01
3.000000000000000000e+00,1.000000000000000000e+00,3.000000000000000000e+00,0.000000000000000000e+00,7.075705623389249022e-01,1.605325296249122680e-01,5.108423566353226253e-01,8.120127264240546427e-01,2.679361697195257186e-01,5.776828387944832333e-02,5.737893918323663245e-01,6.769034541222880286e-01
1.000000000000000000e+00,3.000000000000000000e+00,0.000000000000000000e+00,3.000000000000000000e+00,1.605325296249122680e-01,5.108423566353226253e-01,8.120127264240546427e-01,5.439851892475866535e-03,5.776828387944832333e-02,5.737893918323663245e-01,6.769034541222880286e-01,6.608805288801643529e-01
3.000000000000000000e+00,0.000000000000000000e+00,3.000000000000000000e+00,2.000000000000000000e+00,5.108423566353226253e-01,8.120127264240546427e-01,5.439851892475866535e-03,7.874164513343768768e-01,5.737893918323663245e-01,6.769034541222880286e-01,6.608805288801643529e-01,6.107806952146215274e-01
0.000000000000000000e+00,3.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,8.120127264240546427e-01,5.439851892475866535e-03,7.874164513343768768e-01,6.490994597020500745e-01,6.769034541222880286e-01,6.608805288801643529e-01,6.107806952146215274e-01,2.171528740658041912e-01
